时间,行业,行业指数,涨跌幅,流入资金(亿),流出资金(亿),净额(亿),公司家数,领涨股,领涨股涨跌幅,领涨股当前价(元)
2017-12-04 14:40,化学制品,3489.52,-2.21%,48.93,58.16,-9.24,187,润禾材料,10.01%,19.34
2017-12-04 14:40,专用设备,3541.81,-2.23%,20.12,34.06,-13.94,142,合力科技,44.02%,20.48
2017-12-04 14:40,专用设备,3544.41,-2.15%,20.39,34.38,-14.00,142,合力科技,44.02%,20.48
2017-12-04 14:40,视听器材,2622.13,-2.19%,5.17,6.47,-1.30,13,TCL集团,0.48%,4.18
2017-12-04 14:40,汽车零部件,3080.02,-2.24%,16.34,27.34,-11.00,103,远东传动,2.21%,7.41
2017-12-04 14:40,通用设备,3490.16,-2.24%,17.43,28.44,-11.01,149,星徽精密,3.47%,11.92
2017-12-04 14:40,半导体及元件,3721.7,-2.27%,56.12,78.32,-22.20,71,奥士康,10.01%,48.13
2017-12-04 14:40,光学光电子,3181.85,-2.32%,64.88,61.74,3.14,59,京东方A,3.90%,5.59
2017-12-04 14:40,电子制造,5058.55,-2.34%,17.38,20.91,-3.53,47,立讯精密,4.09%,24.67
2017-12-04 14:40,造纸,1765.17,-2.35%,4.56,7.97,-3.41,21,凯恩股份,0.00%,0.00
2017-12-04 14:40,建筑装饰,3878.1,-2.37%,21.77,35.19,-13.42,118,雅百特,10.00%,9.46
2017-12-04 14:40,计算机应用,7496.56,-2.52%,48.28,75.15,-26.88,157,永安行,6.59%,60.85
2017-12-04 14:40,通信设备,3408.36,-2.56%,45.68,53.49,-7.81,87,武汉凡谷,4.89%,13.94
2017-12-04 14:40,包装印刷,2674.27,-2.58%,2.90,5.06,-2.16,35,*ST中富,2.26%,4.09
2017-12-04 14:40,环保工程,4704.86,-2.70%,9.14,16.05,-6.91,37,中再资环,4.75%,7.28
2017-12-04 14:40,其他电子,4286.29,-3.10%,14.75,18.33,-3.59,46,大族激光,2.66%,51.31
2017-12-04 14:40,仪器仪表,2911.3,-3.39%,1.73,3.73,-2.00,28,中航电测,-0.46%,10.77
2017-12-04 14:40,新材料,4369.73,-3.50%,20.24,27.34,-7.09,34,三祥新材,0.37%,21.69
2017-12-04 14:45,机场航运,2116.5,1.28%,14.05,9.28,4.78,11,南方航空,5.38%,11.37
2017-12-04 14:45,饮料制造,1983.62,1.18%,48.31,38.84,9.46,40,香飘飘,10.02%,24.71
2017-12-04 14:45,基础化学,2490.5,0.19%,17.10,19.12,-2.02,45,金牛化工,10.01%,7.91
2017-12-04 14:45,港口航运,909.449,0.14%,8.17,7.82,0.35,28,中远海控,6.12%,6.76
2017-12-04 14:45,石油矿业开采,1839.49,0.03%,5.61,5.45,0.15,13,鄂尔多斯,3.20%,16.44
2017-12-04 14:45,养殖业,2773.16,-0.01%,7.48,5.72,1.76,24,牧原股份,4.53%,49.20
2017-12-04 14:45,化工新材料,4025.83,-0.14%,8.84,8.07,0.77,16,江山化工,2.04%,15.53
2017-12-04 14:45,公路铁路运输,969.234,-0.16%,4.44,6.10,-1.66,24,华北高速,9.75%,8.89
2017-12-04 14:45,银行,1092.68,-0.26%,44.84,39.41,5.43,50,平安银行,2.00%,13.26
2017-12-04 14:45,医药商业,4834.38,-0.40%,3.63,4.33,-0.70,22,海虹控股,9.99%,27.42
2017-12-04 14:45,保险及其他,2966.91,-0.46%,60.77,48.69,12.08,25,中国太保,4.48%,42.69
2017-12-04 14:45,农产品加工,2754.54,-0.46%,7.43,7.02,0.41,37,安琪酵母,4.94%,33.98
2017-12-04 14:45,交运设备服务,1191.88,-0.52%,1.74,2.71,-0.97,11,漳州发展,1.27%,3.98
2017-12-04 14:45,煤炭开采,1389.35,-0.62%,18.06,23.89,-5.83,33,山煤国际,1.25%,4.85
2017-12-04 14:45,钢铁,1523.45,-0.75%,35.02,45.71,-10.69,32,抚顺特钢,4.05%,5.91
2017-12-04 14:45,电力,1066.15,-0.84%,7.39,10.80,-3.41,69,联美控股,3.75%,26.84
2017-12-04 14:45,园区开发,1920.33,-0.87%,1.30,2.38,-1.08,10,电子城,6.49%,11.16
2017-12-04 14:45,白色家电,3592.99,-0.89%,32.37,26.75,5.62,48,小天鹅A,6.69%,59.80
2017-12-04 14:45,燃气水务,1597.25,-0.91%,6.06,9.99,-3.93,36,百川能源,4.85%,14.48
2017-12-04 14:45,有色冶炼加工,1940.03,-0.95%,54.34,65.34,-11.00,79,荣华实业,9.95%,6.19
2017-12-04 14:45,零售,1557.11,-0.97%,14.63,16.26,-1.62,74,中央商场,7.33%,9.22
2017-12-04 14:45,综合,1948.82,-1.03%,5.31,9.59,-4.29,28,亿利洁能,6.88%,6.37
2017-12-04 14:45,汽车整车,1576.89,-1.08%,8.10,13.96,-5.86,25,比亚迪,0.55%,63.70
2017-12-04 14:45,纺织制造,2000.33,-1.12%,4.15,5.75,-1.60,42,*ST中绒,5.08%,3.52
2017-12-04 14:45,房地产开发,2215.43,-1.15%,33.88,46.16,-12.28,129,京投发展,4.68%,6.04
2017-12-04 14:45,酒店及餐饮,1240.17,-1.26%,1.16,1.32,-0.16,10,岭南控股,2.81%,12.08
2017-12-04 14:45,种植业与林业,2458.25,-1.26%,1.32,2.70,-1.38,20,海南橡胶,0.17%,5.73
2017-12-04 14:45,食品加工制造,3356.04,-1.26%,15.09,15.51,-0.42,50,云南能投,9.98%,11.35
2017-12-04 14:45,物流,4944.83,-1.32%,6.74,9.72,-2.98,32,恒通股份,2.35%,26.60
2017-12-04 14:45,景点及旅游,2487.15,-1.32%,3.31,4.06,-0.75,23,西藏旅游,3.65%,20.16
2017-12-04 14:45,农业服务,7505.22,-1.33%,1.07,1.87,-0.80,9,瑞普生物,1.21%,11.68
2017-12-04 14:45,贸易,2790.57,-1.36%,4.56,6.88,-2.32,32,天海投资,1.28%,7.12
2017-12-04 14:45,中药,2932.41,-1.42%,10.82,14.65,-3.84,68,神州易桥,3.68%,9.30
2017-12-04 14:45,通信服务,2675.71,-1.43%,12.36,16.70,-4.34,42,中国联通,1.28%,7.13
2017-12-04 14:45,采掘服务,1187.36,-1.45%,2.70,5.04,-2.34,15,蓝焰控股,2.54%,17.33
2017-12-04 14:45,建筑材料,3944.32,-1.49%,30.28,36.21,-5.93,71,旗滨集团,2.67%,6.15
2017-12-04 14:45,化工合成材料,3325.64,-1.57%,21.17,25.09,-3.91,76,恒力股份,7.70%,12.03
2017-12-04 14:45,证券,1289.49,-1.60%,33.14,55.08,-21.94,35,西部证券,0.53%,13.28
2017-12-04 14:45,化学制药,3624.47,-1.61%,29.93,33.75,-3.81,89,科伦药业,5.45%,24.37
2017-12-04 14:45,服装家纺,2742.2,-1.75%,7.13,8.59,-1.47,52,摩登大道,3.90%,24.50
2017-12-04 14:45,传媒,2835.62,-1.81%,22.74,32.32,-9.58,102,恺英网络,5.08%,25.85
2017-12-04 14:45,医疗器械服务,7417.8,-1.83%,7.74,12.60,-4.86,55,览海投资,4.61%,7.49
2017-12-04 14:45,国防军工,1344.92,-1.87%,12.05,16.52,-4.46,40,北斗星通,3.00%,31.93
2017-12-04 14:45,公交,1226.88,-1.88%,0.20,0.49,-0.29,8,富临运业,0.00%,0.00
2017-12-04 14:45,计算机设备,2647.25,-1.90%,19.01,26.29,-7.28,47,大华股份,3.80%,25.43
2017-12-04 14:45,家用轻工,3826.41,-1.90%,6.99,11.98,-4.99,69,好太太,10.04%,12.50
2017-12-04 14:45,电气设备,3410,-1.93%,39.25,50.23,-10.97,190,正泰电器,5.37%,26.29
2017-12-04 14:45,生物制品,5512.57,-1.98%,21.60,25.74,-4.13,49,沃森生物,4.56%,20.86
2017-12-04 14:45,化学制品,3495.66,-2.04%,50.55,59.38,-8.83,187,润禾材料,10.01%,19.34
2017-12-04 14:45,非汽车交运,3152.55,-2.06%,5.89,10.46,-4.58,21,上海凤凰,2.40%,19.60
2017-12-04 14:45,专用设备,3544.41,-2.15%,20.39,34.38,-14.00,142,合力科技,44.02%,20.48
2017-12-04 14:45,视听器材,2622.13,-2.19%,5.17,6.47,-1.30,13,TCL集团,0.48%,4.18
2017-12-04 14:45,汽车零部件,3080.02,-2.24%,16.34,27.34,-11.00,103,远东传动,2.21%,7.41
2017-12-04 14:45,通用设备,3490.16,-2.24%,17.43,28.44,-11.01,149,星徽精密,3.47%,11.92
2017-12-04 14:45,半导体及元件,3721.7,-2.27%,56.12,78.32,-22.20,71,奥士康,10.01%,48.13
2017-12-04 14:45,光学光电子,3181.85,-2.32%,64.88,61.74,3.14,59,京东方A,3.90%,5.59
2017-12-04 14:45,电子制造,5058.55,-2.34%,17.38,20.91,-3.53,47,立讯精密,4.09%,24.67
2017-12-04 14:45,造纸,1765.17,-2.35%,4.56,7.97,-3.41,21,凯恩股份,0.00%,0.00
2017-12-04 14:45,建筑装饰,3878.1,-2.37%,21.77,35.19,-13.42,118,雅百特,10.00%,9.46
2017-12-04 14:45,计算机应用,7496.56,-2.52%,48.28,75.15,-26.88,157,永安行,6.59%,60.85
2017-12-04 14:45,通信设备,3408.36,-2.56%,45.68,53.49,-7.81,87,武汉凡谷,4.89%,13.94
2017-12-04 14:45,包装印刷,2674.27,-2.58%,2.90,5.06,-2.16,35,*ST中富,2.26%,4.09
2017-12-04 14:45,环保工程,4704.86,-2.70%,9.14,16.05,-6.91,37,中再资环,4.75%,7.28
2017-12-04 14:45,其他电子,4286.29,-3.10%,14.75,18.33,-3.59,46,大族激光,2.66%,51.31
2017-12-04 14:45,仪器仪表,2911.3,-3.39%,1.73,3.73,-2.00,28,中航电测,-0.46%,10.77
2017-12-04 14:45,新材料,4369.73,-3.50%,20.24,27.34,-7.09,34,三祥新材,0.37%,21.69
2017-12-04 14:50,机场航运,2117.04,1.30%,14.40,9.50,4.90,11,吉祥航空,5.24%,13.86
2017-12-04 14:50,饮料制造,1984.39,1.22%,49.01,39.51,9.50,40,香飘飘,10.02%,24.71
2017-12-04 14:50,基础化学,2491.17,0.21%,17.44,19.49,-2.05,45,金牛化工,10.01%,7.91
2017-12-04 14:50,港口航运,908.927,0.09%,8.27,7.97,0.30,28,中远海控,5.81%,6.74
2017-12-04 14:50,养殖业,2772.75,-0.03%,7.70,5.88,1.82,24,牧原股份,4.95%,49.40
2017-12-04 14:50,化工新材料,4027.72,-0.09%,9.23,8.26,0.97,16,齐翔腾达,2.90%,13.46
2017-12-04 14:50,石油矿业开采,1837.19,-0.09%,5.69,5.56,0.14,13,鄂尔多斯,3.20%,16.44
2017-12-04 14:50,银行,1093.94,-0.14%,45.93,40.53,5.40,50,平安银行,1.92%,13.25
2017-12-04 14:50,公路铁路运输,969.196,-0.17%,4.54,6.31,-1.77,24,华北高速,9.75%,8.89
2017-12-04 14:50,农产品加工,2755.22,-0.44%,7.60,7.25,0.35,37,安琪酵母,5.25%,34.08
2017-12-04 14:50,保险及其他,2967,-0.45%,61.72,49.54,12.18,25,中国太保,4.72%,42.78
2017-12-04 14:50,医药商业,4831.25,-0.46%,3.75,4.41,-0.67,22,海虹控股,9.99%,27.42
2017-12-04 14:50,交运设备服务,1192.08,-0.51%,1.78,2.77,-0.99,11,漳州发展,1.27%,3.98
2017-12-04 14:50,煤炭开采,1389.99,-0.57%,18.46,24.20,-5.74,33,山煤国际,1.46%,4.86
2017-12-04 14:50,园区开发,1921.75,-0.79%,1.34,2.46,-1.12,10,电子城,6.49%,11.16
2017-12-04 14:50,电力,1066.55,-0.80%,7.63,11.06,-3.43,69,联美控股,3.52%,26.78
2017-12-04 14:50,钢铁,1522.44,-0.81%,35.77,46.48,-10.71,32,抚顺特钢,4.22%,5.92
2017-12-04 14:50,白色家电,3592.41,-0.90%,33.14,27.39,5.75,48,小天鹅A,6.89%,59.91
2017-12-04 14:50,燃气水务,1596.5,-0.96%,6.22,10.29,-4.08,36,百川能源,4.63%,14.45
2017-12-04 14:50,有色冶炼加工,1939.64,-0.97%,55.25,66.53,-11.27,79,荣华实业,9.95%,6.19
2017-12-04 14:50,零售,1556.9,-0.99%,14.94,16.71,-1.76,74,中央商场,8.38%,9.31
2017-12-04 14:50,综合,1948.72,-1.03%,5.46,9.75,-4.29,28,亿利洁能,7.05%,6.38
2017-12-04 14:50,纺织制造,2000.9,-1.09%,4.32,5.88,-1.56,42,*ST中绒,5.08%,3.52
2017-12-04 14:50,汽车整车,1576.34,-1.12%,8.41,14.34,-5.93,25,比亚迪,0.46%,63.64
2017-12-04 14:50,酒店及餐饮,1241.87,-1.12%,1.17,1.34,-0.17,10,岭南控股,2.89%,12.09
2017-12-04 14:50,房地产开发,2214.73,-1.18%,34.90,47.13,-12.23,129,京投发展,5.20%,6.07
2017-12-04 14:50,种植业与林业,2457.23,-1.30%,1.34,2.73,-1.39,20,海南橡胶,0.17%,5.73
2017-12-04 14:50,食品加工制造,3354.56,-1.31%,15.33,15.82,-0.48,50,云南能投,9.98%,11.35
2017-12-04 14:50,农业服务,7504.98,-1.33%,1.14,1.92,-0.78,9,瑞普生物,1.21%,11.68
2017-12-04 14:50,物流,4942.59,-1.36%,6.88,9.99,-3.12,32,恒基达鑫,3.02%,7.50
2017-12-04 14:50,景点及旅游,2486.02,-1.36%,3.37,4.16,-0.79,23,西藏旅游,3.60%,20.15
2017-12-04 14:50,采掘服务,1187.69,-1.42%,2.76,5.13,-2.37,15,蓝焰控股,2.31%,17.29
2017-12-04 14:50,中药,2932.01,-1.44%,11.19,15.00,-3.81,68,神州易桥,2.90%,9.23
2017-12-04 14:50,贸易,2788.52,-1.44%,4.65,7.07,-2.42,32,兰生股份,1.03%,14.66
2017-12-04 14:50,通信服务,2674.67,-1.47%,12.61,17.06,-4.45,42,中国联通,1.14%,7.12
2017-12-04 14:50,建筑材料,3942.85,-1.53%,31.11,37.01,-5.90,71,旗滨集团,2.84%,6.16
2017-12-04 14:50,化工合成材料,3325.41,-1.58%,21.79,26.04,-4.25,76,恒力股份,7.88%,12.05
2017-12-04 14:50,化学制药,3623.37,-1.64%,30.43,34.51,-4.08,89,科伦药业,5.84%,24.46
2017-12-04 14:50,公交,1229.64,-1.66%,0.21,0.51,-0.30,8,富临运业,0.00%,0.00
2017-12-04 14:50,证券,1287.57,-1.75%,33.76,56.38,-22.62,35,国海证券,0.38%,5.25
2017-12-04 14:50,服装家纺,2741.17,-1.79%,7.39,8.77,-1.38,52,摩登大道,3.56%,24.42
2017-12-04 14:50,传媒,2834.49,-1.85%,23.31,33.27,-9.96,102,恺英网络,5.85%,26.04
2017-12-04 14:50,国防军工,1345.2,-1.85%,12.32,16.94,-4.62,40,北斗星通,3.52%,32.09
2017-12-04 14:50,医疗器械服务,7414.47,-1.88%,7.92,12.91,-4.99,55,览海投资,4.47%,7.48
2017-12-04 14:50,电气设备,3409.9,-1.93%,40.26,51.58,-11.32,190,金风科技,5.33%,16.79
2017-12-04 14:50,家用轻工,3824.39,-1.96%,7.25,12.30,-5.06,69,好太太,10.04%,12.50
2017-12-04 14:50,计算机设备,2644.7,-1.99%,19.31,26.71,-7.40,47,大华股份,3.67%,25.40
2017-12-04 14:50,生物制品,5510.24,-2.02%,22.20,26.44,-4.24,49,沃森生物,5.16%,20.98
2017-12-04 14:50,化学制品,3495.92,-2.04%,51.80,60.80,-9.00,187,润禾材料,10.01%,19.34
2017-12-04 14:50,专用设备,3548.48,-2.04%,21.59,35.58,-13.99,142,合力科技,44.02%,20.48
2017-12-04 14:50,专用设备,3544.41,-2.15%,20.39,34.38,-14.00,142,合力科技,44.02%,20.48
2017-12-04 14:50,视听器材,2622.13,-2.19%,5.17,6.47,-1.30,13,TCL集团,0.48%,4.18
2017-12-04 14:50,汽车零部件,3080.02,-2.24%,16.34,27.34,-11.00,103,远东传动,2.21%,7.41
2017-12-04 14:50,通用设备,3490.16,-2.24%,17.43,28.44,-11.01,149,星徽精密,3.47%,11.92
2017-12-04 14:50,半导体及元件,3721.7,-2.27%,56.12,78.32,-22.20,71,奥士康,10.01%,48.13
2017-12-04 14:50,光学光电子,3181.85,-2.32%,64.88,61.74,3.14,59,京东方A,3.90%,5.59
2017-12-04 14:50,电子制造,5058.55,-2.34%,17.38,20.91,-3.53,47,立讯精密,4.09%,24.67
2017-12-04 14:50,造纸,1765.17,-2.35%,4.56,7.97,-3.41,21,凯恩股份,0.00%,0.00
2017-12-04 14:50,建筑装饰,3878.1,-2.37%,21.77,35.19,-13.42,118,雅百特,10.00%,9.46
2017-12-04 14:50,计算机应用,7496.56,-2.52%,48.28,75.15,-26.88,157,永安行,6.59%,60.85
2017-12-04 14:50,通信设备,3408.36,-2.56%,45.68,53.49,-7.81,87,武汉凡谷,4.89%,13.94
2017-12-04 14:50,包装印刷,2674.27,-2.58%,2.90,5.06,-2.16,35,*ST中富,2.26%,4.09
2017-12-04 14:50,环保工程,4704.86,-2.70%,9.14,16.05,-6.91,37,中再资环,4.75%,7.28
2017-12-04 14:50,其他电子,4286.29,-3.10%,14.75,18.33,-3.59,46,大族激光,2.66%,51.31
2017-12-04 14:50,仪器仪表,2911.3,-3.39%,1.73,3.73,-2.00,28,中航电测,-0.46%,10.77
2017-12-04 14:50,新材料,4369.73,-3.50%,20.24,27.34,-7.09,34,三祥新材,0.37%,21.69
2017-12-04 14:55,饮料制造,1983.78,1.19%,49.67,40.22,9.45,40,香飘飘,10.02%,24.71
2017-12-04 14:55,机场航运,2109.68,0.95%,14.68,9.83,4.85,11,南方航空,5.10%,11.35
2017-12-04 14:55,基础化学,2487.04,0.05%,17.84,20.16,-2.33,45,金牛化工,10.01%,7.91
2017-12-04 14:55,港口航运,907.548,-0.07%,8.41,8.35,0.06,28,中远海控,5.81%,6.74
2017-12-04 14:55,银行,1094.47,-0.09%,48.16,42.03,6.12,50,平安银行,2.15%,13.28
2017-12-04 14:55,养殖业,2770.39,-0.12%,8.03,6.10,1.93,24,牧原股份,4.93%,49.39
2017-12-04 14:55,化工新材料,4024.13,-0.18%,9.67,8.69,0.98,16,齐翔腾达,3.13%,13.49
2017-12-04 14:55,石油矿业开采,1833.49,-0.29%,5.84,5.81,0.03,13,鄂尔多斯,3.26%,16.45
2017-12-04 14:55,公路铁路运输,967.772,-0.31%,4.68,6.67,-1.99,24,华北高速,8.52%,8.79
2017-12-04 14:55,医药商业,4826.15,-0.57%,3.81,4.51,-0.70,22,海虹控股,9.99%,27.42
2017-12-04 14:55,保险及其他,2962.88,-0.59%,62.81,50.99,11.82,25,中国太保,4.06%,42.52
2017-12-04 14:55,农产品加工,2750.89,-0.59%,7.78,7.61,0.17,37,安琪酵母,4.72%,33.91
2017-12-04 14:55,交运设备服务,1190.63,-0.63%,1.83,2.91,-1.08,11,漳州发展,1.27%,3.98
2017-12-04 14:55,煤炭开采,1386.67,-0.81%,18.82,25.01,-6.19,33,山煤国际,1.04%,4.84
2017-12-04 14:55,电力,1065.04,-0.94%,7.99,11.73,-3.74,69,联美控股,4.21%,26.96
2017-12-04 14:55,园区开发,1918.26,-0.97%,1.44,2.74,-1.30,10,电子城,6.68%,11.18
2017-12-04 14:55,酒店及餐饮,1243.47,-1.00%,1.26,1.37,-0.11,10,岭南控股,6.30%,12.49
2017-12-04 14:55,钢铁,1519.49,-1.01%,36.67,48.02,-11.35,32,抚顺特钢,4.05%,5.91
2017-12-04 14:55,白色家电,3587.27,-1.04%,33.73,28.10,5.63,48,小天鹅A,7.01%,59.98
2017-12-04 14:55,燃气水务,1594.07,-1.11%,6.38,10.77,-4.38,36,百川能源,4.56%,14.44
2017-12-04 14:55,有色冶炼加工,1936.67,-1.12%,56.37,68.53,-12.16,79,荣华实业,9.95%,6.19
2017-12-04 14:55,零售,1554.43,-1.15%,15.40,17.43,-2.03,74,中央商场,6.87%,9.18
2017-12-04 14:55,综合,1946.35,-1.15%,5.64,10.19,-4.55,28,亿利洁能,6.71%,6.36
2017-12-04 14:55,纺织制造,1998.79,-1.19%,4.54,6.12,-1.59,42,鹿港文化,5.41%,6.62
2017-12-04 14:55,汽车整车,1574.54,-1.23%,8.88,14.96,-6.08,25,比亚迪,0.35%,63.57
2017-12-04 14:55,房地产开发,2211.95,-1.30%,36.22,49.03,-12.81,129,京投发展,4.68%,6.04
2017-12-04 14:55,农业服务,7497.36,-1.43%,1.20,2.04,-0.84,9,瑞普生物,0.87%,11.64
2017-12-04 14:55,景点及旅游,2484.25,-1.43%,3.44,4.27,-0.83,23,西藏旅游,3.39%,20.11
2017-12-04 14:55,食品加工制造,3349.7,-1.45%,15.62,16.30,-0.68,50,云南能投,9.98%,11.35
2017-12-04 14:55,种植业与林业,2452.09,-1.51%,1.40,2.83,-1.43,20,平潭发展,0.00%,0.00
2017-12-04 14:55,中药,2928.29,-1.56%,11.65,15.69,-4.04,68,神州易桥,3.12%,9.25
2017-12-04 14:55,通信服务,2671.87,-1.57%,13.13,17.76,-4.62,42,中国联通,0.99%,7.11
2017-12-04 14:55,物流,4930.64,-1.60%,7.22,10.64,-3.42,32,恒基达鑫,3.02%,7.50
2017-12-04 14:55,贸易,2781.99,-1.67%,4.79,7.38,-2.59,32,兰生股份,1.10%,14.67
2017-12-04 14:55,公交,1229.22,-1.70%,0.22,0.54,-0.33,8,富临运业,0.00%,0.00
2017-12-04 14:55,化工合成材料,3320.59,-1.72%,22.53,26.88,-4.34,76,恒力股份,7.97%,12.06
2017-12-04 14:55,采掘服务,1183.75,-1.75%,2.87,5.38,-2.52,15,蓝焰控股,2.54%,17.33
2017-12-04 14:55,建筑材料,3934,-1.75%,32.19,38.39,-6.20,71,旗滨集团,2.84%,6.16
2017-12-04 14:55,化学制药,3616.93,-1.81%,31.34,35.99,-4.65,89,科伦药业,6.75%,24.67
2017-12-04 14:55,证券,1286.35,-1.84%,35.74,59.35,-23.61,35,西部证券,0.23%,13.24
2017-12-04 14:55,服装家纺,2737.07,-1.93%,7.58,9.09,-1.51,52,三夫户外,2.82%,26.58
2017-12-04 14:55,医疗器械服务,7403.14,-2.03%,8.18,13.50,-5.32,55,览海投资,3.49%,7.41
2017-12-04 14:55,家用轻工,3821.53,-2.03%,7.63,12.80,-5.16,69,好太太,10.04%,12.50
2017-12-04 14:55,传媒,2828.44,-2.06%,24.08,34.81,-10.73,102,恺英网络,6.10%,26.10
2017-12-04 14:55,国防军工,1342.19,-2.07%,12.70,17.82,-5.12,40,北斗星通,3.39%,32.05
2017-12-04 14:55,电气设备,3404.81,-2.08%,41.64,53.47,-11.83,190,金风科技,6.02%,16.90
2017-12-04 14:55,计算机设备,2640.33,-2.15%,19.96,27.67,-7.71,47,大华股份,3.80%,25.43
2017-12-04 14:55,非汽车交运,3148.22,-2.19%,6.51,11.07,-4.56,21,北方股份,2.78%,22.60
2017-12-04 14:55,生物制品,5498.85,-2.22%,23.45,27.63,-4.18,49,沃森生物,5.26%,21.00
2017-12-04 14:55,专用设备,3541.77,-2.23%,22.41,36.85,-14.43,142,合力科技,44.02%,20.48
2017-12-04 14:55,专用设备,3544.41,-2.15%,20.39,34.38,-14.00,142,合力科技,44.02%,20.48
2017-12-04 14:55,视听器材,2622.13,-2.19%,5.17,6.47,-1.30,13,TCL集团,0.48%,4.18
2017-12-04 14:55,汽车零部件,3080.02,-2.24%,16.34,27.34,-11.00,103,远东传动,2.21%,7.41
2017-12-04 14:55,通用设备,3490.16,-2.24%,17.43,28.44,-11.01,149,星徽精密,3.47%,11.92
2017-12-04 14:55,半导体及元件,3721.7,-2.27%,56.12,78.32,-22.20,71,奥士康,10.01%,48.13
2017-12-04 14:55,光学光电子,3181.85,-2.32%,64.88,61.74,3.14,59,京东方A,3.90%,5.59
2017-12-04 14:55,电子制造,5058.55,-2.34%,17.38,20.91,-3.53,47,立讯精密,4.09%,24.67
2017-12-04 14:55,造纸,1765.17,-2.35%,4.56,7.97,-3.41,21,凯恩股份,0.00%,0.00
2017-12-04 14:55,建筑装饰,3878.1,-2.37%,21.77,35.19,-13.42,118,雅百特,10.00%,9.46
2017-12-04 14:55,计算机应用,7496.56,-2.52%,48.28,75.15,-26.88,157,永安行,6.59%,60.85
2017-12-04 14:55,通信设备,3408.36,-2.56%,45.68,53.49,-7.81,87,武汉凡谷,4.89%,13.94
2017-12-04 14:55,包装印刷,2674.27,-2.58%,2.90,5.06,-2.16,35,*ST中富,2.26%,4.09
2017-12-04 14:55,环保工程,4704.86,-2.70%,9.14,16.05,-6.91,37,中再资环,4.75%,7.28
2017-12-04 14:55,其他电子,4286.29,-3.10%,14.75,18.33,-3.59,46,大族激光,2.66%,51.31
2017-12-04 14:55,仪器仪表,2911.3,-3.39%,1.73,3.73,-2.00,28,中航电测,-0.46%,10.77
2017-12-04 14:55,新材料,4369.73,-3.50%,20.24,27.34,-7.09,34,三祥新材,0.37%,21.69
2017-12-04 15:00,饮料制造,1984.06,1.20%,50.42,40.82,9.60,40,香飘飘,10.02%,24.71
2017-12-04 15:00,机场航运,2109.14,0.93%,14.96,10.14,4.82,11,南方航空,5.00%,11.33
2017-12-04 15:00,基础化学,2486.6,0.03%,18.23,20.67,-2.45,45,金牛化工,10.01%,7.91
2017-12-04 15:00,银行,1094.89,-0.05%,50.42,43.13,7.29,50,平安银行,2.23%,13.29
2017-12-04 15:00,港口航运,907.542,-0.07%,8.58,8.56,0.02,28,中远海控,5.97%,6.75
2017-12-04 15:00,化工新材料,4026.25,-0.13%,9.91,8.95,0.97,16,齐翔腾达,3.29%,13.51
2017-12-04 15:00,养殖业,2768.85,-0.17%,8.26,6.27,1.99,24,牧原股份,4.89%,49.37
2017-12-04 15:00,石油矿业开采,1834.37,-0.25%,6.08,6.00,0.08,13,鄂尔多斯,3.26%,16.45
2017-12-04 15:00,公路铁路运输,968.184,-0.27%,4.84,6.85,-2.01,24,华北高速,8.77%,8.81
2017-12-04 15:00,保险及其他,2963.86,-0.56%,63.61,51.79,11.82,25,新华保险,4.04%,64.69
2017-12-04 15:00,医药商业,4825.41,-0.58%,3.86,4.59,-0.73,22,海虹控股,9.99%,27.42
2017-12-04 15:00,农产品加工,2751.03,-0.59%,7.96,7.86,0.10,37,安琪酵母,4.85%,33.95
2017-12-04 15:00,交运设备服务,1190.69,-0.62%,1.87,3.01,-1.13,11,漳州发展,2.29%,4.02
2017-12-04 15:00,煤炭开采,1386.19,-0.85%,19.31,25.63,-6.33,33,山煤国际,1.46%,4.86
2017-12-04 15:00,电力,1064.97,-0.95%,8.37,12.21,-3.83,69,联美控股,4.37%,27.00
2017-12-04 15:00,园区开发,1918.06,-0.98%,1.52,2.83,-1.31,10,电子城,6.78%,11.19
2017-12-04 15:00,钢铁,1519.81,-0.98%,37.51,49.04,-11.53,32,抚顺特钢,3.70%,5.89
2017-12-04 15:00,酒店及餐饮,1243.62,-0.98%,1.28,1.40,-0.12,10,岭南控股,5.28%,12.37
2017-12-04 15:00,白色家电,3588.1,-1.02%,34.34,28.93,5.41,48,小天鹅A,6.85%,59.89
2017-12-04 15:00,燃气水务,1594.38,-1.09%,6.59,10.99,-4.40,36,百川能源,4.78%,14.47
2017-12-04 15:00,零售,1555.23,-1.09%,15.83,17.93,-2.10,74,中央商场,8.03%,9.28
2017-12-04 15:00,有色冶炼加工,1935.85,-1.17%,57.55,70.13,-12.58,79,荣华实业,9.95%,6.19
2017-12-04 15:00,纺织制造,1998.08,-1.23%,4.82,6.34,-1.52,42,鹿港文化,5.41%,6.62
2017-12-04 15:00,综合,1944.84,-1.23%,5.81,10.68,-4.87,28,亿利洁能,6.88%,6.37
2017-12-04 15:00,景点及旅游,2488.82,-1.25%,3.55,4.39,-0.84,23,西藏旅游,3.19%,20.07
2017-12-04 15:00,汽车整车,1574.19,-1.25%,9.30,15.60,-6.31,25,中通客车,0.27%,11.03
2017-12-04 15:00,房地产开发,2211.88,-1.31%,37.49,50.31,-12.82,129,京投发展,4.16%,6.01
